178,25,Ugu,1,Luang,1,Pepet,4,Beteng,4,Sri,6,Kliwon,8,Was,9,Budha,7,Sri,6,Ogan,7,Manuh,2
179,25,Ugu,1,Luang,1,Pepet,4,Kajeng,7,Laba,5,Umanis,5,Maulu,3,Wraspati,8,Indra,5,Erengan,1,Duka,4
180,25,Ugu,1,Luang,1,Pepet,4,Pasah,9,Jaya,1,Pahing,9,Tungleh,7,Sukra,6,Guru,8,Urungan,4,Manuh,2
181,25,Ugu,1,-,0,Menga,5,Beteng,4,Menala,8,Pon,7,Aryang,6,Saniscara,9,Yama,9,Tulus,6,Manusa,3
182,26,Wayang,4,Luang,1,Pepet,4,Kajeng,7,Sri,6,Wage,4,Urukung,5,Redite,5,Ludra,3,Dadi,8,Raksasa,1
183,26,Wayang,4,-,0,Menga,5,Pasah,9,Laba,5,Kliwon,8,Paniron,8,Soma,4,Brahma,7,Dangu,5,Suka,10
184,26,Wayang,4,-,0,Menga,5,Beteng,4,Jaya,1,Umanis,5,Was,9,Anggara,3,Kala,1,Jangur,8,Dewa,9
185,26,Wayang,4,-,0,Menga,5,Kajeng,7,Menala,8,Pahing,9,Maulu,3,Budha,7,Uma,4,Gigis,9,Manusa,3
186,26,Wayang,4,Luang,1,Pepet,4,Pasah,9,Sri,6,Pon,7,Tungleh,7,Wraspati,8,Sri,6,Nohan,3,Manuh,2
187,26,Wayang,4,-,0,Menga,5,Beteng,4,Laba,5,Wage,4,Aryang,6,Sukra,6,Indra,5,Ogan,7,Pandita,5
188,26,Wayang,4,Luang,1,Pepet,4,Kajeng,7,Jaya,1,Kliwon,8,Urukung,5,Saniscara,9,Guru,8,Erengan,1,Raja,8
189,27,Kelawu,6,-,0,Menga,5,Pasah,9,Menala,8,Umanis,5,Paniron,8,Redite,5,Yama,9,Urungan,4,Pandita,5
190,27,Kelawu,6,Luang,1,Pepet,4,Beteng,4,Sri,6,Pahing,9,Was,9,Soma,4,Ludra,3,Tulus,6,Duka,4
191,27,Kelawu,6,-,0,Menga,5,Kajeng,7,Laba,5,Pon,7,Maulu,3,Anggara,3,Brahma,7,Dadi,8,Pandita,5
192,27,Kelawu,6,Luang,1,Pepet,4,Pasah,9,Jaya,1,Wage,4,Tungleh,7,Budha,7,Kala,1,Dangu,5,Pati,7
193,27,Kelawu,6,-,0,Menga,5,Beteng,4,Menala,8,Kliwon,8,Aryang,6,Wraspati,8,Uma,4,Jangur,8,Manusa,3
194,27,Kelawu,6,Luang,1,Pepet,4,Kajeng,7,Sri,6,Umanis,5,Urukung,5,Sukra,6,Sri,6,Gigis,9,Pati,7
195,27,Kelawu,6,-,0,Menga,5,Pasah,9,Laba,5,Pahing,9,Paniron,8,Saniscara,9,Indra,5,Nohan,3,Dewa,9
196,28,Dukut,5,-,0,Menga,5,Beteng,4,Jaya,1,Pon,7,Was,9,Redite,5,Guru,8,Ogan,7,Suka,10
197,28,Dukut,5,-,0,Menga,5,Kajeng,7,Menala,8,Wage,4,Maulu,3,Soma,4,Yama,9,Erengan,1,Dewa,9
198,28,Dukut,5,Luang,1,Pepet,4,Pasah,9,Sri,6,Kliwon,8,Tungleh,7,Anggara,3,Ludra,3,Urungan,4,Pati,7
199,28,Dukut,5,-,0,Menga,5,Beteng,4,Laba,5,Umanis,5,Aryang,6,Budha,7,Brahma,7,Tulus,6,Suka,10
200,28,Dukut,5,Luang,1,Pepet,4,Kajeng,7,Jaya,1,Pahing,9,Urukung,5,Wraspati,8,Kala,1,Dadi,8,Raja,8
201,28,Dukut,5,Luang,1,Pepet,4,Pasah,9,Menala,8,Pon,7,Paniron,8,Sukra,6,Uma,4,Dangu,5,Duka,4
202,28,Dukut,5,Luang,1,Pepet,4,Beteng,4,Sri,6,Wage,4,Was,9,Saniscara,9,Sri,6,Jangur,8,Duka,4
203,29,Watugunung,8,Luang,1,Pepet,4,Kajeng,7,Laba,5,Kliwon,8,Maulu,3,Redite,5,Indra,5,Gigis,9,Duka,4
204,29,Watugunung,8,Luang,1,Pepet,4,Pasah,9,Jaya,1,Umanis,5,Tungleh,7,Soma,4,Guru,8,Nohan,3,Raksasa,1
205,29,Watugunung,8,-,0,Menga,5,Beteng,4,Menala,8,Pahing,9,Aryang,6,Anggara,3,Yama,9,Ogan,7,Suka,10
206,29,Watugunung,8,-,0,Menga,5,Kajeng,7,Sri,6,Pon,7,Urukung,5,Budha,7,Ludra,3,Erengan,1,Sri,6
207,29,Watugunung,8,-,0,Menga,5,Pasah,9,Laba,5,Wage,4,Paniron,8,Wraspati,8,Brahma,7,Urungan,4,Suka,10
208,29,Watugunung,8,-,0,Menga,5,Beteng,4,Jaya,1,Kliwon,8,Was,9,Sukra,6,Kala,1,Tulus,6,Sri,6
209,29,Watugunung,8,-,0,Menga,5,Kajeng,7,Menala,8,Umanis,5,Maulu,3,Saniscara,9,Uma,4,Dadi,8,Sri,6
